id,type,translation,description,gendate,reeceID,common,created,createdBy,updated,updatedBy,period_name,date_range,i
540,SECVRITAS REI PVB,,"Bull, head facing, standing right; above, two stars",361-3,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
541,SECVRITAS REI PVB,,"Bull, head facing, standing right; above, two stars; eagle to right",361-3,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
542,VIRT EXERC ROMANOR,,"Soldier standing right, holding trophy with hand on captive",361-3,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
543,VOT / X / MVLT / XX,,Inscription in wreath.,361-3,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
544,VOT / V / MVLT / X,,Inscription in wreath.,363-4,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
545,VOT / V,,Inscription in wreath.,363-4,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
546,VICTORIA AVGVSTI N,,Victory advancing left holding wreath and palm,363-4,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
547,VICTORIA ROMANORVM,,"Emperor standing facing, head right, holding standard and Victory on globe",363-4,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
548,RESTITVTOR REI P,,Emperor standing left holding labarum and Victory on globe,363-4,18,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 18,348-364,18
549,PERPETVITAS IMPERII,,"Emperor standing right, receiving from hand above a shield inscr with a swastika",364-7,19,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 19,364-378,19
550,RESTITVTOR REI P,,"Emperor standing right, holding standard and Victory on globe",364-7,19,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 19,364-378,19
551,RESTITVTOR REI PVBLICAE,,"Emperor standing right, holding standard and Victory on globe",364-7,19,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 19,364-378,19
552,VOT / V / MVLT / X,,Inscription in wreath.,364-7,19,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 19,364-378,19
553,GLORIA ROMANORVM,,Victory advancing left holding wreath and palm,365-7,19,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 19,364-378,19
554,REPARATIO FEL TEMP,,"Emperor facing, head right, holding spear and resting left hand on shield",365-6,19,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 19,364-378,19
555,REPARATIO FEL TEMP,,"Emperor facing, head right, holding labarum and resting left hand on shield",365-6,19,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 19,364-378,19
556,REPARATIO FEL TEMP,,"Emperor facing, head right, holding sceptre and resting left hand on shield",365-6,19,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 19,364-378,19
560,FELICITAS ROMANORVM,,Victory advancing left holding wreath and palm,367-75,19,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 19,364-378,19
561,GLORIA ROMANORVM,,Camp-gate surmounted by S,367-75,19,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 19,364-378,19
562,VICTORIA AVGGG,,Victory advancing left holding wreath and palm,375-8,19,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 19,364-378,19
563,VICTORIA AVGVSTORVM,,Victory advancing left holding wreath and palm,375-8,19,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 19,364-378,19
564,VIRTVS ROMANORVM,,Victory standard facing holding globe and sceptre,378-83,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
565,VICTORIA AVGGG,,Victory left holding wreath and palm,378-88,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
566,CONCORDIA AVGGG,,"Constantinopolis seated facing, helmeted heading right, holding globe and spear; prow to right (1)",378-83,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
567,CONCORDIA AVGGG,,"Constantinopolis seated facing, turreted head right, hand on knee; prow to right (2)",378-83,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
568,CONCORDIA AVGGG,,"Constantinopolis seated facing, helmeted heading right, holding globe and spear (3)",378-3,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
569,CONCORDIA AVGGG,,"Constantinopolis seated facing, holding sceptre and cornucopiae; prow to right (4)",378-83,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
570,CONCORDIA AVGGG,,"Roma standard facing, holding globe and spear; left leg bare (1)",378-83,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
571,CONCORDIA AVGGG,,"Roma standard facing, holding globe and spear; right leg bare (2)",378-83,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
572,VRBS ROMA,,"Roma seated left holding Victory on globe and spear; below, cuirass",378-83,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
573,SECVRITAS REI PVBLICAE,,Victory advancing left holding wreath and palm,378-83,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
575,VOT / X / MVLT / XX,,Inscription in wreath.,379-87,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
577,VOT / XX / MVLT / XXX,,Inscription in wreath.,379-87,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
578,FELICITAS REI PVBLICAE,,"Emperor to left on galley, holding globe and spear; Victory standing left on prow holding wreath; figure standard left at helm",379-83,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
579,REPARATIO REI PVB,,Emperor raising kneeling woman,379-87,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
580,VICTORIA AVGG,,Victory advancing left holding wreath and palm,383-7,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
581,VO / TIS / V,,Inscription in wreath.,383-7,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
582,VOT / X / MVLT / XV,,Inscription in wreath.,383-7,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
583,VOT / V,,Inscription in wreath.,383-7,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
584,GLORIA ROMANORVM,,"Emperor left on galley, raising hand; Victory at helm",383-7,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
585,GLORIA ROMANORVM,,"Emperor facing, head left holding standard and shield; to left standard or kneeling captive",383-7,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
586,SALVS REI PVBLICAE,,"Victory standard right, inscribing chi-rho on shield resting on short column",383-7,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
587,SALVS REI PVBLICAE,,"Empress standing facing, head right, arms crossed on breast",383-8,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
588,VIRTVS EXERCITI,,"Emperor standing right, holding standard and globe; left foot on captive ",383-8,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
590,GLORIA ROMANORVM,,"Emperor right, holding standard and dragging captive",383-7,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
591,SPES REI PVBLICAE,,"Emperor facing, head right, holding labarum and globe and spurning captive",383-7,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
592,VICTORIA AVGGG,,"Two Victories standing facing, holding wreaths",383-7,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
593,VIRTVS EXERCITVS,,"Emperor riding right, holding spear and shield, riding down enemy",383-7,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
594,VIRTVS AVGGG,,"Emperor left on galley, holding phoenix on globe and standard, foot on captive; Victory at helm",383-7,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
595,GLORIA REI PVBLICE,,Camp-gate; barred-rho above,383-7,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
596,GLORIA REI PVBLICE,,Camp-gate,383-7,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
597,VICTORIA AVG,,Two Victories standing facing eachother holding wreaths,383-7,20,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 20,378-388,20
598,GLORIA ROMANORVM,,"Emperor right, holding standard and dragging captive",388-392,21,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 21,388-402,21
602,SPES ROMANORVM,,Victory advancing left holding wreath and palm,392-4,21,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 21,388-402,21
603,GLORIA ROMANORVM,,"Emperor standing facing, head right, holding standard and globe",393-5,21,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 21,388-402,21
604,GLORIA ROMANORVM,,"Emperor riding right on horseback, raising right hand",393-5,21,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 21,388-402,21
605,VICTORIA AVGG,,Victory advancing left holding wreath and palm,395,21,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 21,388-402,21
606,VIRTVS EXERCITI,,"Emperor standing facing, head right, holding spear and shield, being crowned by Victory to l",395-401,21,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 21,388-402,21
607,GLORIA ROMANORVM,,"Empress enthroned facing, hands folded on breast, crowned by Hand of God",395-401,21,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 21,388-402,21
608,CONCORDIA AVGG,,"Constantinopolis enthroned facing, holding sceptre and globe, foot on prow",401-3,21,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 21,388-402,21
609,SALVS REI PVBLICAE,,"Victory standard right on cuirass, supporting on a low column a shield inscr with chi-rho",401-3,21,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 21,388-402,21
610,CONCORDIA AVG,,Cross,404-6,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
611,CONCORDIA AVGGG,,Cross,404-6,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
612,VRBS ROMA FELIX,,"Roma standing facing, holding Victory on globe and trophy; shield rests against left leg",circa 404-8,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
613,GLORIA ROMANORVM,,"Three emperors standing, the central one shorter",circa 406-8,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
614,GLORIA ROMANORVM,,Two emperors holding spear and shield,circa 408-23,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
615,GLORIA ROMANORVM,,Two emperors holding globe between them,circa 408-23,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
616,SALVS REI PVBLICAE,,"Victory standard right on cuirass, supporting on a low column a shield inscr with chi-rho",circa 408-23,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
617,REPARATIO REI PVB,,Emperor standing left holding Victory on globe and standard,circa 410-423,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
618,GLORIA ROMANORVM,,"Emperor standing , head left right hand on head of kneeling captive; right hand over a suppliant",c.410-23,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
619,VICTORIA AVGG,,Victory advancing left holding wreath and palm,c.410-23,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
620,GLORIA ROMANORVM (often garbled),,"Emperor standing facing, head right, holding standard and shield",c.410-23,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
621,VICTORIA ROMANORVM,,Victory advancing left holding wreath and palm; star in left field,409-10,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
622,VICTORIA AVGGG,,Victory advancing left holding wreath and branch,407-11,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
623,VICTORIA AVGGG,,Emperor standing left raising kneeling turreted figure and holding Victory on globe,410-11,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
624,VICTORIA AVGGG,,Victory advancing left holding wreath and palm,410-11,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
625,VICTORIA AVGG,,Victory advancing left holding wreath and palm,423-25,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
626,SALVS REI PVBLICE,,Victory advancing left holding trophy and dragging captive; to left barred-rho,423-25,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
627,GLOR ORVIS TERRAR,,Emperor standing facing holding standard and cross on globe; star in left field,423-5,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
628,SALVS REI PVBLICAE,,"Emperor enthroned facing in consular robes, holding mappa and cruciform sceptre; star in left field",423-5,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
629,CONCORDIA AVG,,"Empress enthroned facing, arms crossed over breast; star in left or right field",423-5,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
630,CONCORDIA AVGV,,"Emperor standing facing, holding standard and cross on globe",423-5,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
631,VRTVS ROMANORVM,,"Emperor standing facing, head right, holding standard and shield",?circa 425-30,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
632,CONCORDI AVG,,Victory advancing left holding wreath and palm,425-35,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
633,CONCORDIA AVG,,"Victory advancing to front, holding wreath in each hand",425-35,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
634,Cross in wreath,,,425-35,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
635,VOT / XXX,,Inscription in wreath.,425-35,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
636,VT / XXX / V,,Inscription in wreath.,425-35,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
637,CONCORDIA AGV,,"Two emperors standing , each holding spear, holding long cross between them",?437,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
638,VICTORIA AVGG,,"Victory standing facing, head right, holding standard/trophy and resting hand on crouching captive",circa 425-35,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
639,VICTORIA AVGGG,,Victory advancing left holding wreath and palm,425-circa 435,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
640,SALVS REI PVBLICE,,Victory advancing left holding trophy and dragging captive; barred-rho to left,425 - circa 435,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
641,SALVS REI PVBLICE,,Victory advancing left holding wreath and palm,425 - circa 435,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
642,SALVS REI PVBLICE,,Cross,425 - circa 435,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
643,VICTORIA AVGG,,Victory advancing left holding wreath and palm,425 - circa 435,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
644,VOT PVB,,"Gateway with 2 turrets above, or pellets, or star between pellets",425 - circa 435,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
645,VOT / XX,,Inscription in wreath.,425 - circa 435,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
646,VICTORIA AVGG,,Two Victories facing eachother and holding wreath,425 - circa 435,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
647,VICTORIA AVGG,,Victory advancing left holding trophy and dragging captive,425 - circa 435,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
648,VICTORIA AVGG,,"Victory standing facing, holding wreath in each hand",?circa 430-40,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
649,VOT PVB,,Gateway with turrets,?circa 430-40,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
650,VOT / XX,,Inscription in wreath.,?circa 430-40,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
651,VICTORIA AVGG,,Victory advancing left holding trophy and dragging captive; barred-rho to left,?circa 430-40,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
652,VICTORIA AVGG,,Victory advancing left holding wreath and dragging captive; to left barred-rho,?circa 430-40,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
653,Monogram of Theodosius II,,,445-50,22,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 22,402-445,22
654,VOT / XV,,Inscription in wreath.,circa 440-455,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
655,VICTO AVG or VAGT VICTOR,,"Emperor standing facing, head left holding standard and suppressing captive",circa 440-455,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
656,Cross in wreath,,,circa 440-455,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
657,Barred-rho in wreath,,,circa 440-455,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
658,VICTORIA AVG (or garbled),,Emperor or Roma standing left holding globe and spear,circa 440-455,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
659,VICTOR AVGVS,,Victory standard left supporting shield inscr chi-rho,circa 440-455,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
660,VICT....,,Victory advancing left holding trophy and dragging captive,circa 440-455,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
661,SALVS REI PVBLICA,,Victory advancing left holding trophy and dragging captive,circa 440-455,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
662,VICTORIA AVG(V/VS/VST),,Victory advancing left holding wreath and palm; sometimes cross to left,circa 440-455,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
663,VICTORIA AVGVST,,Gateway; star above,circa 440-455,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
664,CASTRA(N) or CRA... or CAS(T) VIC,,Gateway; star above,circa 440-455,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
665,ROMA,,Gateway; star above,circa 440-455,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
666,Monogram of Marcian,,Inscription in wreath.,450-7,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
667,VICTORIA AVGGG,,Victory advancing left holding wreath and palm,455,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
668,VICTORIA ?AVGG,,Emperor standing left holding spear and shield,455-6,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
669,No type given,,"Victory standing left, holding wreath and palm; star in left field",455-6,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
670,VICTORIA AVGG,,Victory standing left holding wreath and palm; S in left field,455-6,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
671,No type given,,Victory standing left holding wreath and palm,457,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
672,Cross in wreath,,,457,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
673,VIRTVS EXRCITI,,"Emperor standing right, holding standard and globe; right foot treads down captive",457-74,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
674,SALVS REI PVBLICAE,,"Victory seated right on cuirass, supporting on a low column a shield inscribed with chi-rho",457-74,23,2,2008-10-02 15:34:29,56,2013-01-09 15:32:09,287,Period 23,445-498,23
675,SALVS R PVBLICA,,"Emperor standing right, holding standard and globe; right foot treads down captive",457-74,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
676,TV / XXX / V,,Inscription in wreath.,457-74,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
677,"Lion stg l, head r",,Inscription in wreath.,457-74,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
678,"Lion stg r, head l",,Inscription in wreath.,457-74,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
679,"Lion std l, hear r",,,457-74,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
680,"Lion crouching l, head r.",,Inscription in wreath.,457-74,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
681,Monogram of Leo,,Inscription in wreath.,457-74,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
682,"Emperor stg facing, hdg long cross and placing hand on captive",,,457-74,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
683,b E,,"Empress standing facing, holding cross on globe and transverse sceptre",457-74,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
684,"Two emperors nimbate enthroned facing; above them, cross",,,457-74,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
685,VICTORIA AVGG(G),,Victory standing left holding wreath and palm,457-61,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
686,VICTORIA A...,,Emperor standing left holding spear and shield,457-61,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
687,VICTORIA AVGGG,,"Emperor standing facing, head left hand on head of kneeling captive and holding standard",457-61,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
688,VICTORIA AVGGG,,Victory standing left holding wreath and palm,457-61,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
689,VICTO AVG,,Victory left holding wreath and palm,461-5,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
690,Monogram of Libius Severus,,sometimes in wreath,461-5,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
691,VICTORIA AVGG,,Victory left holding wreath and palm,465-7,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
692,Monogram of Anthemius,,Inscription in wreath.,467-72,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
693,Monogram of Nepos,,Inscription in wreath.,474-5,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
694,Monogram of Basiliscus,,Inscription in wreath.,475-6,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
695,Monogram of Zenonis,,Inscription in wreath.,475-6,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
696,"Two emperors nimbate enthroned facing, each hdg globe",,,475-6,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
697,Monogram of Basiliscus and Marcus,,Inscription in wreath.,475-6,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
698,D N LEO ...,,Victory advancing left holding wreath and dragging captive; to left barred-rho,476-91,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
699,CONCORDIA...,,"Emperor standing right, holding long cross and globe; left foot treads on captive",476-91,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
700,SE CN,,Victory advancing left head left holding wreath and dragging captive; barred-rho to left;all in wreath,476-91,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
701,SE CN,,Victory advancing left head left holding wreath and dragging captive; barred-rho to left ,476-91,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
702,VICTORIA AVGGG,,Victory advancing left holding standard and dragging captive,476-91,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
703,Emperor stg hdg long cross and globe,,,476-91,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
704,ZENO,,"Emperor standing facing, standard and cross on globe",476-91,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
705,ZENO,,"Emperor standing right, holding long cross and globe",476-91,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
706,Monogram of Zeno,,Inscription in wreath.,476-91,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
707,Monogram of Anastasius,,Inscription in wreath.,491-8,23,2,2008-10-02 15:34:29,56,0000-00-00 00:00:00,56,Period 23,445-498,23
